iter	RMSE
138	0.0183920697
139	0.01838353969
140	0.01836124574
141	0.01833683227
142	0.01832023591
143	0.01830260272
144	0.0182782586
145	0.01825315125
146	0.01824624718
147	0.01823635003
148	0.0182146747
149	0.01820254158
150	0.01818632131
151	0.01817762053
152	0.01816299451
153	0.01815735603
154	0.01813889903
155	0.01813240347
156	0.01812245758
157	0.01810638008
158	0.01809786962
159	0.01809192555
160	0.01808644276
161	0.01806740243
162	0.01805546554
163	0.01803911118
164	0.01803389015
165	0.01802371259
166	0.01801596249
167	0.01801105542
168	0.01800744629
169	0.01799615224
170	0.01798315681
171	0.01797509491
172	0.01795902932
173	0.0179399923
174	0.01793781611
175	0.01792450908
176	0.01791285034
177	0.01790061324
178	0.01789325567
179	0.01788578598
180	0.01785506428
181	0.01784840469
182	0.01783870717
183	0.01781701088
184	0.01779539768
185	0.01778871077
186	0.01778071892
187	0.01777042337
188	0.01775077242
189	0.0177493053
190	0.01773279642
191	0.01772450999
192	0.01771696388
193	0.01771036373
194	0.01770253296
195	0.01769320242
196	0.01768946972
197	0.01768079114
198	0.01766355376
199	0.01765178599
200	0.01763535087
201	0.01762292076
202	0.01761509532
203	0.01760563676
204	0.01760072234
205	0.01759137726
206	0.01758746512
207	0.01758409553
208	0.01757391649
209	0.01756640987
210	0.01754386735
211	0.01753090002
212	0.01751710514
213	0.01750635611
214	0.01748711706
215	0.01747285511
216	0.01746730123
217	0.01745087323
218	0.01744087067
219	0.01743317112
220	0.01739510391
221	0.01739179535
222	0.01737582576
223	0.01735741622
224	0.01735318271
225	0.01734345794
226	0.01733274112
227	0.01732824899
228	0.01732475117
229	0.01732003957
230	0.01731602341
231	0.01730116586
232	0.01728547575
233	0.01727623952
234	0.01726174791
235	0.01725472151
236	0.01725202459
237	0.01724879575
238	0.01724358051
239	0.01723752604
240	0.01722761291
241	0.01720542945
242	0.01719849388
243	0.01719131195
244	0.01718524918
245	0.01717824281
246	0.01715617486
247	0.01714229033
248	0.01712208053
249	0.0170985188
250	0.01709151707
251	0.01707615305
252	0.01706625958
253	0.01705901625
254	0.01704608845
255	0.01702761185
256	0.01701816527
257	0.01701177347
258	0.01700382054
259	0.01697847648
260	0.01696848724
261	0.01696406082
262	0.01693694383
263	0.01692532817
264	0.0169122275
265	0.01690677361
266	0.01689792492
267	0.01688180978
268	0.01687891597
269	0.0168639489
270	0.01684323497
271	0.01683793274
272	0.01682685309
273	0.01682327903
274	0.01680974179
275	0.01680079101
276	0.01678953717
277	0.01678275153
278	0.01676928796
279	0.01673828412
280	0.01672459393
281	0.016718531
282	0.01670015327
283	0.01668508013
284	0.01665654073
285	0.01664137877
286	0.01663829925
287	0.01662805939
288	0.01661436836
289	0.01659348302
290	0.0165759328
291	0.01656138382
292	0.0165382336
293	0.01653360626
294	0.01650981987
295	0.01648773051
296	0.01646618914
297	0.01644012121
298	0.01641999565
299	0.01640481863
300	0.01638238396
301	0.0163666127
302	0.01635416017
303	0.01633251211
304	0.01632283397
305	0.01630633122
306	0.01628939617
307	0.01627838907
308	0.01625820548
309	0.01623941099
310	0.0162123116
311	0.01619751653
312	0.01618483428
313	0.01617113247
314	0.01615536481
315	0.01613405097
316	0.01612031955
317	0.01610436739
318	0.01608994471
319	0.01608025169
320	0.01606869549
321	0.01604654961
322	0.01603245915
323	0.01601511162
324	0.01599424355
325	0.01598431225
326	0.01596985461
327	0.01595259179
328	0.01593355691
329	0.01591994289
330	0.01590684194
331	0.0158920007
332	0.0158824406
333	0.01586328801
334	0.01583993623
335	0.01582572313
336	0.01581360012
337	0.01580252561
338	0.01578680409
339	0.01577110423
340	0.01576103072
341	0.015751575
342	0.01573404071
343	0.01571673628
344	0.01569935914
345	0.01568645317
346	0.0156720647
347	0.01566636757
348	0.01565604088
349	0.01564528211
350	0.01563640732
351	0.0156219267
352	0.01560468932
353	0.01559978153
354	0.01558487348
355	0.01557342395
356	0.01555608096
357	0.01553920194
358	0.01552431543
359	0.01550997935
360	0.01549137653
361	0.01547691086
362	0.01546260263
363	0.01544532825
364	0.01543149493
365	0.01541078506
366	0.01539946986
367	0.01539208555
368	0.01538201327
369	0.01537004189
370	0.01535277834
371	0.01533779769
372	0.01532224816
373	0.01531451376
374	0.01530892832
375	0.01529803828
376	0.01527870028
377	0.01527122186
378	0.01526235442
379	0.0152516885
380	0.01523911117
381	0.01522815126
382	0.01521797558
383	0.01520792309
384	0.01519224622
385	0.01518259998
386	0.01517610614
387	0.01515929239
388	0.01514785287
389	0.01513383271
390	0.01512093249
391	0.01510920123
392	0.01509815751
393	0.01509080298
394	0.01508165395
395	0.0150771884
396	0.01506150528
397	0.01505275712
398	0.0150429954
399	0.01503303523
400	0.0150275591
401	0.01501904126
402	0.01500769549
403	0.01499961914
404	0.0149852235
405	0.01497397131
406	0.0149673173
407	0.01495488698
408	0.01493993921
409	0.01493226565
410	0.01492262577
411	0.01490968585
412	0.01490471338
413	0.01489844973
414	0.01489379273
415	0.01488167316
416	0.01486782695
417	0.01486064093
418	0.01485083371
419	0.01484053202
420	0.01483097682
421	0.01481703776
422	0.01480823194
423	0.01479415795
424	0.01478513965
425	0.01476592819
426	0.01475264338
427	0.01474451853
428	0.01473238214
429	0.01472494372
430	0.0147188605
431	0.01471263877
432	0.01470702275
433	0.01469724599
434	0.01468714674
435	0.01467893596
436	0.01466651489
437	0.01466076248
438	0.01464889879
439	0.01463616074
440	0.01462451614
441	0.01461254394
442	0.01460642283
443	0.01459607934
444	0.01458876385
445	0.01457826275
446	0.01457257294
447	0.0145641928
448	0.01455119669
449	0.01454698083
450	0.01454101312
451	0.01453175471
452	0.01451526382
453	0.01450995748
454	0.01450271076
455	0.01449653659
456	0.01449060427
457	0.01448483294
458	0.01447269875
459	0.01446711905
460	0.01445161011
461	0.01444360146
462	0.01443448159
463	0.014429605
464	0.01442287083
465	0.01441456276
466	0.01441003919
467	0.01439584381
468	0.01438610451
469	0.01437653588
470	0.01436678218
471	0.01435907418
472	0.0143469493
473	0.01433844754
474	0.01432849762
475	0.01432070636
476	0.01431391356
477	0.01430332016
478	0.01429292844
479	0.01428801449
480	0.0142777202
481	0.01426963359
482	0.01426010756
483	0.01425142227
484	0.01424473379
485	0.01423621132
486	0.01423106552
487	0.01421934255
488	0.01421079037
489	0.01420384751
490	0.0141958701
491	0.01418708544
492	0.01418390898
493	0.01417760984
494	0.01417022123
495	0.01415710755
496	0.0141476446
497	0.01414265543
498	0.01413797774
499	0.01412890987
500	0.01412569363
501	0.01411844959
502	0.01411068654
503	0.01410252527
504	0.01409824996
505	0.01409398058
506	0.01408497953
507	0.0140800291
508	0.01407393136
509	0.01406738357
510	0.01405825496
511	0.01404805225
512	0.01404202988
513	0.014032265
514	0.01402436277
515	0.01401973516
516	0.01401042004
517	0.0139996268
518	0.01399423706
519	0.01398248209
520	0.01397600674
521	0.01396768756
522	0.01396134922
523	0.01395515976
524	0.01394512963
525	0.0139332241
526	0.01392708578
527	0.01392118943
528	0.01391582802
529	0.01390818019
530	0.0139031924
531	0.01390108083
532	0.01388940256
533	0.01387708886
534	0.01386898255
535	0.0138625101
536	0.01385647411
537	0.01385005551
538	0.01384444531
539	0.01383653946
540	0.01382944345
541	0.01382499328
542	0.01381874028
543	0.01381169934
544	0.01380877866
545	0.01380466917
546	0.01379795049
547	0.01379222914
548	0.01378332474
549	0.01377776453
550	0.01376937815
551	0.01376389429
552	0.01375649708
553	0.01374803526
554	0.01373961035
555	0.01373436588
556	0.01372948928
557	0.01372504423
558	0.01371866372
559	0.01371253857
560	0.01370683876
561	0.01369791517
562	0.01369190075
563	0.01368526764
564	0.0136797906
565	0.01367467738
566	0.01366961926
567	0.01366266233
568	0.01365710721
569	0.01365090012
570	0.01363914325
571	0.01363149076
572	0.01362492184
573	0.01361947004
574	0.01360952426
575	0.01360321442
576	0.0135993347
577	0.01359364802
578	0.01358637348
579	0.01358061725
580	0.0135734274
581	0.01356650968
582	0.01356143831
583	0.01355511487
584	0.01354814479
585	0.01354532503
586	0.01353958806
587	0.01353436941
588	0.01352935399
589	0.01352487275
590	0.01352007201
591	0.0135147706
592	0.01350823707
593	0.01350199103
594	0.01349871875
595	0.01349241368
596	0.01348508666
597	0.0134785897
598	0.01347380673
599	0.01346994833
600	0.01346043694
601	0.01345532165
602	0.0134492992
603	0.01344219784
604	0.01343739967
605	0.01343212761
606	0.01342469129
607	0.01341918961
608	0.01341365635
609	0.01340959677
610	0.01340222225
611	0.01339687023
612	0.01339117864
613	0.01338532433
614	0.0133798404
615	0.01337561708
616	0.01337223704
617	0.01336627726
618	0.01335743918
619	0.01335143913
620	0.01334528438
621	0.0133374436
622	0.01333225983
623	0.01332897351
624	0.01332160783
625	0.01331532716
626	0.01331184127
627	0.01330810751
628	0.01330377393
629	0.01329596208
630	0.01328912184
631	0.01328414575
632	0.01327781679
633	0.01327102742
634	0.01326602239
635	0.0132606653
636	0.01325446674
637	0.0132500629
638	0.01324565439
639	0.0132421538
640	0.01323968485
641	0.01323429708
642	0.01322797361
643	0.01322431352
644	0.01321626543
645	0.01320967912
646	0.0132056534
647	0.01320294249
648	0.01319787678
649	0.01319356561
650	0.01318728464
651	0.01318124529
652	0.01317430687
653	0.01316862739
654	0.0131626203
655	0.01315563214
656	0.01315292005
657	0.01314742221
658	0.01314322674
659	0.01313912471
660	0.01313687939
661	0.01313313327
662	0.01312301704
663	0.01311624434
664	0.01311237035
665	0.01310489576
666	0.01309967322
667	0.01309330647
668	0.01308816431
669	0.01308171836
670	0.01307611176
671	0.01306793883
672	0.01306063546
673	0.01305462831
674	0.01304946282
675	0.01304734346
676	0.01304112391
677	0.01303685131
678	0.01303263178
679	0.01302784637
680	0.01302414517
681	0.01301946436
682	0.01301196411
683	0.01300929036
684	0.01300121093
685	0.01299438857
686	0.01298953389
687	0.01298205396
688	0.01297708983
689	0.0129742958
690	0.01296788952
691	0.01296071233
692	0.01295622809
693	0.01295238637
694	0.01294871856
695	0.01294197048
696	0.01293893215
697	0.01293311911
698	0.01292807886
699	0.01292133378
700	0.01291659633
701	0.01291382886
702	0.01290999337
703	0.01290565247
704	0.01289878192
705	0.01289027156
706	0.0128868505
707	0.01288265217
708	0.01287974729
709	0.01287684078
710	0.01287299803
711	0.01286876027
712	0.01286444541
713	0.01286066374
714	0.01285708044
715	0.01285259274
716	0.01284873348
717	0.01284400479
718	0.01283998381
719	0.01283306507
720	0.01282774393
721	0.01282182212
722	0.01281904969
723	0.01281521
724	0.01280863101
725	0.01280423861
726	0.01279882354
727	0.01279419352
728	0.01279085993
729	0.01278653817
730	0.01278163979
731	0.01277543498
732	0.01277182194
733	0.012765917
734	0.01276186265
735	0.01275847155
736	0.0127538882
737	0.01274817621
738	0.01274318565
739	0.01273971299
740	0.01273461213
741	0.01273119131
742	0.01272448927
743	0.01272049731
744	0.0127165826
745	0.0127105017
746	0.01270607654
747	0.01269777797
748	0.01269570335
749	0.01269251157
750	0.01268942336
751	0.01268716225
752	0.01268158442
753	0.01267597258
754	0.0126723079
755	0.01266604118
756	0.01265964173
757	0.01265690196
758	0.01265374643
759	0.01264873754
760	0.01264500238
761	0.01263921826
762	0.01263646263
763	0.01263225091
764	0.01262553371
765	0.01261963847
766	0.01261553121
767	0.01261198
768	0.01260747307
769	0.01260281212
770	0.0125978099
771	0.01259485974
772	0.01259006514
773	0.01258441721
774	0.01258101675
775	0.01257575466
776	0.01257233251
777	0.01256724155
778	0.01256430935
779	0.01255941231
780	0.01255566396
781	0.01255311703
782	0.0125486142
783	0.01254395365
784	0.0125373478
785	0.01253517026
786	0.01253337955
787	0.01252804028
788	0.01252391186
789	0.01251987039
790	0.01251616251
791	0.01251353543
792	0.01250681512
793	0.01250207397
794	0.01249874176
795	0.01249533498
796	0.01249066439
797	0.01248457843
798	0.01247827811
799	0.01247445186
800	0.01247089293
801	0.01246633239
802	0.01246085338
803	0.0124563657
804	0.01245193659
805	0.01244828002
806	0.01244500853
807	0.01244263981
808	0.01243823121
809	0.01243457677
810	0.01242815856
811	0.0124251565
812	0.01242126921
813	0.01241804107
814	0.01241390459
815	0.01240971007
816	0.01240329354
817	0.01239915893
818	0.01239301186
819	0.01238932601
820	0.01238437591
821	0.01238203291
822	0.01237805635
823	0.01237394047
824	0.01236959747
825	0.01236479144
826	0.01236235938
827	0.01235535152
828	0.01235083837
829	0.01234850455
830	0.01234323272
831	0.01233950357
832	0.01233134535
833	0.01232841139
834	0.01232426211
835	0.0123192682
836	0.01231539881
837	0.01231237973
838	0.01230753878
839	0.01230323239
840	0.01229754916
841	0.01229338284
842	0.01229028975
843	0.01228787154
844	0.01228284855
845	0.01227819697
846	0.01227597356
847	0.01227194692
848	0.01226881428
849	0.01226355436
850	0.0122577996
851	0.01225372334
852	0.01225025655
853	0.0122468261
854	0.01224450075
855	0.01223895782
856	0.01223676042
857	0.0122324355
858	0.01222687665
859	0.01222493694
860	0.01222019863
861	0.0122185207
862	0.01221454301
863	0.01221078695
864	0.01220341098
865	0.01219984556
866	0.01219521328
867	0.01219238296
868	0.01218795604
869	0.01218159369
870	0.01217602505
871	0.01217271714
872	0.01217007515
873	0.01216693242
874	0.01216336881
875	0.01215895183
876	0.01215397941
877	0.01214886993
878	0.01214471794
879	0.01214284608
880	0.01214093209
881	0.01213697927
882	0.01213129312
883	0.01212631175
884	0.01212072753
885	0.01211716572
886	0.01211188762
887	0.0121102013
888	0.01210494275
889	0.01210094929
890	0.01209597884
891	0.01209353535
892	0.01209155897
893	0.01208843699
894	0.01208421679
895	0.01208026853
896	0.01207379195
897	0.0120717786
898	0.01206828064
899	0.01206538836
900	0.01206162161
901	0.01205752874
902	0.01205565648
903	0.0120527615
904	0.01204896115
905	0.0120463091
906	0.01204210352
907	0.01203632951
908	0.01203399174
909	0.01203029979
910	0.01202768878
911	0.01202248148
912	0.01201853512
913	0.01201519173
914	0.0120127424
915	0.0120079197
916	0.012003057
917	0.01199827926
918	0.01199503614
919	0.01198987524
920	0.01198533902
921	0.01198091723
922	0.01197781672
923	0.0119754232
924	0.0119707697
925	0.01196706109
926	0.01196474068
927	0.01196167659
928	0.01195865482
929	0.0119555403
930	0.01194925994
931	0.01194403285
932	0.01194052773
933	0.01193559527
934	0.01193284627
935	0.01192848782
936	0.01192593009
937	0.01192103655
938	0.01191699398
939	0.01191385232
940	0.01190828768
941	0.01190499668
942	0.01190315885
943	0.0119005472
944	0.01189489737
945	0.01189176523
946	0.0118890669
947	0.01188404314
948	0.01187973517
949	0.01187628554
950	0.01187390025
951	0.01187146619
952	0.01186805362
953	0.01186317451
954	0.01186153237
955	0.01185846944
956	0.01185593475
957	0.01185291146
958	0.01184923444
959	0.01184508595
960	0.01184344163
961	0.01183965686
962	0.01183515438
963	0.0118315711
964	0.01182788764
965	0.01182430588
966	0.01182112554
967	0.0118158396
968	0.01181329402
969	0.01180870233
970	0.01180568345
971	0.01180184946
972	0.01179776096
973	0.01179271379
974	0.01178907882
975	0.01178670053
976	0.01178444173
977	0.01178165465
978	0.01177914734
979	0.01177562923
980	0.01177229622
981	0.01177020481
982	0.01176588794
983	0.01176110417
984	0.0117583007
985	0.01175566926
986	0.01175296347
987	0.01174925002
988	0.0117457355
989	0.0117430124
990	0.01173982516
991	0.01173649405
992	0.01173198762
993	0.01172694482
994	0.01172404822
995	0.01171787768
996	0.01171454566
997	0.01170903136
998	0.01170605046
999	0.01170323357
1000	0.01169815918
1001	0.01169459759
1002	0.01169215429
1003	0.01168721178
1004	0.01168464215
1005	0.01168119903
1006	0.01167852263
1007	0.01167473904
1008	0.01167250573
1009	0.01167018712
1010	0.01166665751
1011	0.01166317572
1012	0.01166050655
1013	0.0116552372
1014	0.01165270165
1015	0.01164814616
1016	0.01164536219
1017	0.01164225391
1018	0.01163974757
1019	0.0116357636
1020	0.01163084044
1021	0.01162822789
1022	0.01162672602
1023	0.01162459633
1024	0.01162160296
1025	0.01161797586
1026	0.01161597251
1027	0.01161215545
1028	0.01160827587
1029	0.0116026945
1030	0.01159959935
1031	0.01159738979
1032	0.01159449541
1033	0.0115918347
1034	0.01158988559
1035	0.01158542417
1036	0.01158275755
1037	0.01157871794
1038	0.01157567413
1039	0.01157376328
1040	0.01157219628
1041	0.01156905593
1042	0.01156752528
1043	0.01156337321
1044	0.01156090694
1045	0.01155830337
1046	0.01155633112
1047	0.01155325907
1048	0.01154991043
1049	0.011547617
1050	0.01154514741
1051	0.01154129985
1052	0.01153730872
1053	0.01153425708
1054	0.01152890882
1055	0.01152590352
1056	0.01152161852
1057	0.01151840282
1058	0.01151649464
1059	0.01151312571
1060	0.01150911604
1061	0.01150663727
1062	0.01150136541
1063	0.01149932822
1064	0.01149663929
1065	0.01149413915
1066	0.01149171814
1067	0.01148878168
1068	0.011484484
1069	0.01148050061
1070	0.01147727459
1071	0.01147280542
1072	0.01146868703
1073	0.01146649605
1074	0.01146409997
1075	0.01146211872
1076	0.01145947971
1077	0.01145786855
1078	0.01145448239
1079	0.01145108118
1080	0.0114480949
1081	0.01144558406
1082	0.01144223552
1083	0.01143919797
1084	0.01143696339
1085	0.01143283073
1086	0.01142870541
1087	0.01142587559
1088	0.01142364606
1089	0.01142149837
1090	0.0114177314
1091	0.0114151815
1092	0.01141026989
1093	0.01140747304
1094	0.0114054744
1095	0.01140095878
1096	0.0113980647
1097	0.0113946201
1098	0.01139344588
1099	0.0113915676
1100	0.01138861736
1101	0.01138387006
1102	0.01138225859
1103	0.01137858771
1104	0.01137534832
1105	0.01137029301
1106	0.01136656985
1107	0.01136487201
1108	0.01136194815
1109	0.01136006475
1110	0.01135531438
1111	0.01135029219
1112	0.01134707791
1113	0.01134372075
1114	0.01134075551
1115	0.0113373254
1116	0.01133547404
1117	0.01133206314
1118	0.01132998086
1119	0.01132807127
1120	0.01132640533
1121	0.01132345942
1122	0.01132265018
1123	0.01132084791
1124	0.01131933137
1125	0.01131631438
1126	0.0113137082
1127	0.01130950645
1128	0.01130650285
1129	0.01130183446
1130	0.01129791672
1131	0.01129569046
1132	0.01129328079
1133	0.0112901934
1134	0.01128766247
1135	0.01128503441
1136	0.01128138857
1137	0.01127781546
1138	0.01127686483
1139	0.01127378031
1140	0.01127144892
1141	0.01126848072
1142	0.01126518262
1143	0.01126342784
1144	0.01126076601
1145	0.01125875785
1146	0.01125750262
1147	0.01125436828
1148	0.01125161931
1149	0.01124780194
1150	0.01124435841
1151	0.01124185707
1152	0.01123870412
1153	0.01123633203
1154	0.01123259876
1155	0.01123000016
1156	0.01122531553
1157	0.01122273287
1158	0.01121997936
1159	0.01121608853
1160	0.0112122772
1161	0.01120804086
1162	0.0112058637
1163	0.01120195994
1164	0.01119847182
1165	0.01119688393
1166	0.01119248422
1167	0.01118971152
1168	0.01118745712
1169	0.0111841129
1170	0.01118167694
1171	0.0111788152
1172	0.01117665711
1173	0.01117484128
1174	0.01117176181
1175	0.0111694633
1176	0.01116768853
1177	0.01116452391
1178	0.01116148016
1179	0.01115950681
1180	0.01115482641
1181	0.01115151868
1182	0.01114934098
1183	0.01114498201
1184	0.01114300949
1185	0.01113994645
1186	0.01113785433
1187	0.01113519078
1188	0.01113384658
1189	0.0111300715
1190	0.0111279777
1191	0.01112447755
1192	0.01112246995
1193	0.01112060603
1194	0.01111939202
1195	0.01111689325
1196	0.01111440076
1197	0.01111244324
1198	0.01111036716
1199	0.01110692264
1200	0.01110497665
1201	0.01110209319
1202	0.01109852981
1203	0.01109692548
1204	0.01109549212
1205	0.01109151475
1206	0.01108927017
1207	0.01108669375
1208	0.01108317737
1209	0.01108017163
1210	0.01107801967
1211	0.01107603696
1212	0.01107363011
1213	0.01106995148
1214	0.01106804295
1215	0.01106556255
1216	0.01106211419
1217	0.01105866038
1218	0.01105609325
1219	0.01105247613
1220	0.01104995408
1221	0.01104686696
1222	0.01104370146
1223	0.0110404721
1224	0.01103841304
1225	0.01103374548
1226	0.01103103339
1227	0.01102941572
1228	0.01102716223
1229	0.01102441134
1230	0.01102054856
1231	0.01101905553
1232	0.01101605997
1233	0.01101361313
1234	0.01101082755
1235	0.01100850694
1236	0.01100597899
1237	0.0110030298
1238	0.01100001344
1239	0.01099779897
1240	0.01099379802
1241	0.01099089577
1242	0.0109868559
1243	0.01098323667
1244	0.01098033671
1245	0.01097853994
1246	0.01097455538
1247	0.01097018785
1248	0.01096662729
1249	0.01096329022
1250	0.01096147272
1251	0.01095838701
1252	0.01095650445
1253	0.01095548014
1254	0.01095184639
1255	0.01094910257
1256	0.0109468656
1257	0.01094545195
1258	0.01094219148
1259	0.01093794421
1260	0.01093593312
1261	0.01093359778
1262	0.01093005934
1263	0.01092657753
1264	0.01092268604
1265	0.0109207352
1266	0.01091708203
1267	0.01091443286
1268	0.01091218966
1269	0.01090862856
1270	0.01090617158
1271	0.01090383212
1272	0.01090064521
1273	0.0108978352
1274	0.01089611822
1275	0.0108936544
1276	0.01089032607
1277	0.01088844165
1278	0.01088643603
1279	0.01088409564
1280	0.01088209746
1281	0.01087918546
1282	0.01087540143
1283	0.01087441177
1284	0.01087211814
1285	0.01086858061
1286	0.01086622521
1287	0.01086394814
1288	0.01086041403
1289	0.01085716466
1290	0.01085493287
1291	0.01085151418
1292	0.01084788624
1293	0.01084605964
1294	0.01084429266
1295	0.01084228204
1296	0.0108406705
1297	0.01083874061
1298	0.01083479903
1299	0.01083175905
1300	0.01082955839
1301	0.01082626978
1302	0.01082439986
1303	0.01082099697
1304	0.01081849905
1305	0.01081600715
1306	0.01081385633
1307	0.01081251447
1308	0.01080902087
1309	0.01080605776
1310	0.01080341314
1311	0.01080079495
1312	0.01079892544
1313	0.01079702759
1314	0.01079511821
1315	0.0107935573
1316	0.01079072379
1317	0.01078786131
1318	0.01078559302
1319	0.01078284203
1320	0.01077878968
1321	0.01077740749
1322	0.01077599055
1323	0.01077241493
1324	0.01076979366
1325	0.01076833765
1326	0.01076589565
1327	0.01076153009
1328	0.01075828476
1329	0.01075596309
1330	0.01075478175
1331	0.01075293672
1332	0.01075017858
1333	0.01074855814
1334	0.01074623878
1335	0.01074367252
1336	0.01074142063
1337	0.010739529
1338	0.01073711958
1339	0.01073583036
1340	0.0107323127
1341	0.01072845316
1342	0.01072671895
1343	0.01072441598
1344	0.01072267873
1345	0.01072015368
1346	0.01071825969
1347	0.01071587858
1348	0.01071337904
1349	0.01071158133
1350	0.01070876629
1351	0.01070447235
1352	0.01070303286
1353	0.01069948419
1354	0.01069566115
1355	0.01069256325
1356	0.01069108038
1357	0.01068920319
1358	0.01068588482
1359	0.01068272674
1360	0.01067988974
1361	0.0106777395
1362	0.01067399769
1363	0.01067204886
1364	0.01066992878
1365	0.01066727061
1366	0.01066555626
1367	0.01066197385
1368	0.01065995826
1369	0.01065688949
1370	0.01065580936
1371	0.01065378337
1372	0.01065087708
1373	0.010647793
1374	0.01064532672
1375	0.01064215953
1376	0.01064023961
1377	0.0106368446
1378	0.01063539622
1379	0.01063385892
1380	0.01063068828
1381	0.01062826049
1382	0.01062667705
1383	0.01062500815
1384	0.01062297694
1385	0.01062009988
1386	0.01061676155
1387	0.01061422813
1388	0.01061184059
1389	0.01061020594
1390	0.01060762758
1391	0.0106035466
1392	0.01060165269
1393	0.01059964524
1394	0.01059684733
1395	0.01059422125
1396	0.01059280717
1397	0.01058976721
1398	0.01058703396
1399	0.01058513303
1400	0.01058244316
1401	0.01058055371
1402	0.01057794815
1403	0.01057638361
1404	0.01057448291
1405	0.01057211572
1406	0.01057017122
1407	0.01056833661
1408	0.01056568123
1409	0.0105641901
1410	0.0105617519
1411	0.01055855926
1412	0.01055529878
1413	0.01055315965
1414	0.01055029476
1415	0.01054856933
1416	0.01054688407
1417	0.0105444291
1418	0.01054317884
1419	0.01054008598
1420	0.01053718241
1421	0.01053402416
1422	0.01053147562
1423	0.01052995088
1424	0.0105278815
1425	0.01052604101
1426	0.01052350003
1427	0.01052033808
1428	0.01051865194
1429	0.01051623689
1430	0.01051456591
1431	0.01051224316
1432	0.01051018934
1433	0.01050826853
1434	0.01050511713
1435	0.0105036621
1436	0.01050193825
1437	0.01050004244
1438	0.01049752348
1439	0.01049467679
1440	0.01049133259
1441	0.01048867002
1442	0.01048685121
1443	0.0104820171
1444	0.01047936926
1445	0.01047766066
1446	0.01047586494
1447	0.01047346619
1448	0.01046970404
1449	0.01046773988
1450	0.01046622569
1451	0.01046415308
1452	0.01046286491
1453	0.01046136276
1454	0.01045914191
1455	0.01045702971
1456	0.01045453392
1457	0.01045273956
1458	0.0104504496
1459	0.01044768657
1460	0.01044487839
1461	0.01044313337
1462	0.01044054111
1463	0.01043809885
1464	0.01043655988
1465	0.0104343994
1466	0.01043304248
1467	0.010430488
1468	0.01042867324
1469	0.01042640049
1470	0.0104246661
1471	0.0104225151
1472	0.01042056473
1473	0.01041872775
1474	0.01041524791
1475	0.01041290223
1476	0.0104106898
1477	0.01040920082
1478	0.01040732974
1479	0.01040330757
1480	0.01040074541
1481	0.01039931907
1482	0.01039748735
1483	0.01039527543
1484	0.01039339497
1485	0.01039035946
1486	0.01038778708
1487	0.01038569087
1488	0.01038291586
1489	0.01037931145
1490	0.01037557594
1491	0.01037305429
1492	0.010370683
1493	0.0103676033
1494	0.01036532696
1495	0.01036400996
1496	0.01036170427
1497	0.01035941496
1498	0.01035650295
1499	0.01035445403
